"_defaultColorIndex","dimensionality (d-D)","id","log-likelihood","name"
"13","0.8050278425216675","4kv6i1t1","6064.6884765625","cifar10_vs_cifar10_test_rectors"
"13","-24.1788272857666","4kv6i1t1","8705.962890625","cifar10_vs_cifar10_test_rectors"
"13","-87.90128326416016","4kv6i1t1","10354.0380859375","cifar10_vs_cifar10_test_rectors"
"13","5.448994159698486","4kv6i1t1","6231.8828125","cifar10_vs_cifar10_test_rectors"
"13","-100.7895278930664","4kv6i1t1","9533.880859375","cifar10_vs_cifar10_test_rectors"
"13","-139.76458740234375","4kv6i1t1","10620.146484375","cifar10_vs_cifar10_test_rectors"
"13","-65.03710174560547","4kv6i1t1","9441.68359375","cifar10_vs_cifar10_test_rectors"
"13","-28.506023406982422","4kv6i1t1","8498.9716796875","cifar10_vs_cifar10_test_rectors"
"13","-616.8378295898438","4kv6i1t1","11244.287109375","cifar10_vs_cifar10_test_rectors"
"13","-8.493199348449707","4kv6i1t1","7438.4794921875","cifar10_vs_cifar10_test_rectors"
"13","-41.11074447631836","4kv6i1t1","9049.2255859375","cifar10_vs_cifar10_test_rectors"
"13","-37.02290344238281","4kv6i1t1","9461.634765625","cifar10_vs_cifar10_test_rectors"
"13","-9.153400421142578","4kv6i1t1","7868.4189453125","cifar10_vs_cifar10_test_rectors"
"13","-90.80294799804688","4kv6i1t1","8581.3173828125","cifar10_vs_cifar10_test_rectors"
"13","-101.897705078125","4kv6i1t1","9911.29296875","cifar10_vs_cifar10_test_rectors"
"13","-9.98271369934082","4kv6i1t1","8582.70703125","cifar10_vs_cifar10_test_rectors"
"13","-111.7342300415039","4kv6i1t1","9236.23046875","cifar10_vs_cifar10_test_rectors"
"13","-107.90070343017578","4kv6i1t1","9938.626953125","cifar10_vs_cifar10_test_rectors"
"13","-5.1984992027282715","4kv6i1t1","7364.4384765625","cifar10_vs_cifar10_test_rectors"
"13","-11.774571418762207","4kv6i1t1","8293.107421875","cifar10_vs_cifar10_test_rectors"
"13","-93.10188293457031","4kv6i1t1","9959.7255859375","cifar10_vs_cifar10_test_rectors"
